21.45,100942.98,73.75,0.00,0.00,0.00,0.00,0.00,675550.00,192,1
21.47,100947.46,73.37,0.00,0.00,0.00,0.00,0.00,679185.00,72,1
21.47,100940.77,73.93,0.00,0.00,0.00,0.00,0.00,680638.00,120,1
21.47,100943.91,73.67,0.00,0.00,0.00,0.00,0.00,681365.00,152,1
21.48,100941.69,73.85,0.00,0.00,0.00,0.00,0.00,682093.00,40,1
21.48,100946.82,73.43,0.00,0.00,0.00,0.00,0.00,682819.00,152,1
21.48,100946.89,73.42,0.00,0.00,0.00,0.00,0.00,683546.00,160,1
21.49,100946.35,73.47,0.00,0.00,0.00,0.00,0.00,684275.00,48,1
21.50,100954.41,72.79,0.00,0.00,0.00,0.00,0.00,687908.00,56,1
21.50,100944.50,73.62,0.00,0.00,0.00,0.00,0.00,688634.00,64,1
21.51,100945.81,73.51,0.00,0.00,0.00,0.00,0.00,689360.00,80,1
21.52,100947.07,73.41,0.00,0.00,0.00,0.00,0.00,690089.00,144,1
21.52,100954.01,72.83,0.00,0.00,0.00,0.00,0.00,690817.00,104,1
21.52,100951.61,73.03,0.00,0.00,0.00,0.00,0.00,691544.00,136,1
21.53,100943.46,73.71,0.00,0.00,0.00,0.00,0.00,692271.00,152,1
21.53,100946.23,73.47,0.00,0.00,0.00,0.00,0.00,692998.00,152,1
21.55,100951.38,73.05,0.00,0.00,0.00,0.00,0.00,695907.00,192,1
21.56,100946.45,73.46,0.00,0.00,0.00,0.00,0.00,697360.00,144,1
21.56,100946.03,73.49,0.00,0.00,0.00,0.00,0.00,698087.00,104,1
21.58,100947.20,73.39,0.00,0.00,0.00,0.00,0.00,700997.00,144,1
21.58,100949.56,73.20,0.00,0.00,0.00,0.00,0.00,701724.00,96,1
21.58,100949.73,73.42,0.00,0.00,0.00,0.00,0.00,702451.00,136,1
21.59,100954.64,72.77,0.00,0.00,0.00,0.00,0.00,703178.00,48,1
21.59,100945.95,73.50,0.00,0.00,0.00,0.00,0.00,703904.00,168,1
21.61,100945.75,73.52,0.00,0.00,0.00,0.00,0.00,707542.00,176,1
21.61,100961.24,72.22,0.00,0.00,0.00,0.00,0.00,708269.00,56,1
21.62,100949.78,73.18,0.00,0.00,0.00,0.00,0.00,708995.00,184,1
21.62,100973.13,71.23,0.00,0.00,0.00,0.00,0.00,709722.00,16,1
21.63,100948.50,73.29,0.00,0.00,0.00,0.00,0.00,710448.00,216,1
21.64,100949.01,73.24,0.00,0.00,0.00,0.00,0.00,712628.00,144,1
21.65,100997.86,69.17,0.00,0.00,0.00,0.00,0.00,713355.00,16,1
21.65,100947.45,73.37,0.00,0.00,0.00,0.00,0.00,714081.00,160,1
21.66,100943.02,73.74,0.00,0.00,0.00,0.00,0.00,714809.00,104,1
21.66,100943.94,73.67,0.00,0.00,0.00,0.00,0.00,715536.00,184,1
21.67,100954.83,72.76,0.00,0.00,0.00,0.00,0.00,716263.00,152,1
21.67,100951.25,73.06,0.00,0.00,0.00,0.00,0.00,716992.00,24,1
21.68,100943.09,73.74,0.00,0.00,0.00,0.00,0.00,717718.00,192,1
21.69,100954.23,72.81,0.00,0.00,0.00,0.00,0.00,718445.00,192,1
21.69,100953.28,72.89,0.00,0.00,0.00,0.00,0.00,719173.00,200,1
21.69,100948.98,73.24,0.00,0.00,0.00,0.00,0.00,719900.00,56,1
21.70,100946.19,73.48,0.00,0.00,0.00,0.00,0.00,720626.00,208,1
21.70,100951.84,73.01,0.00,0.00,0.00,0.00,0.00,721353.00,216,1
21.71,100950.38,73.13,0.00,0.00,0.00,0.00,0.00,722080.00,80,1
21.71,100947.51,73.37,0.00,0.00,0.00,0.00,0.00,722808.00,160,1
21.71,100952.92,72.92,0.00,0.00,0.00,0.00,0.00,723536.00,248,1
