22.80,100696.75,97.62,0.00,0.00,0.00,0.00,0.00,2517242.00,261805920.00,96,1
22.80,100701.50,97.22,0.00,0.00,0.00,0.00,0.00,2517954.00,261877552.00,48,1
22.80,100707.02,96.76,0.00,0.00,0.00,0.00,0.00,2518666.00,261949248.00,64,1
22.79,100696.97,97.60,0.00,0.00,0.00,0.00,0.00,2520804.00,262162128.00,208,1
22.79,100707.64,96.70,0.00,0.00,0.00,0.00,0.00,2521517.00,262234432.00,64,1
22.78,100697.17,97.58,0.00,0.00,0.00,0.00,0.00,2523654.00,262447152.00,48,1
22.77,100693.95,97.85,0.00,0.00,0.00,0.00,0.00,2524365.00,262517952.00,192,1
22.72,100686.09,98.51,0.00,0.00,0.00,0.00,0.00,2526502.00,262730928.00,176,1
22.70,100684.98,98.60,0.00,0.00,0.00,0.00,0.00,2527215.00,262802128.00,208,1
22.66,100683.95,98.69,0.00,0.00,0.00,0.00,0.00,2529353.00,263015824.00,144,1
22.64,100683.72,98.67,0.00,0.00,0.00,0.00,0.00,2530067.00,263087200.00,96,1
22.60,100682.53,98.48,0.00,0.00,0.00,0.00,0.00,2532202.00,263300544.00,192,1
722883.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
22.29,100679.31,99.07,0.00,0.00,9.78,19.55,29.33,2540762.00,264162128.00,80,1
20.93,100684.03,98.68,9.78,0.00,0.00,0.00,9.78,2558660.00,265948320.00,160,1
20.77,100701.30,97.24,0.00,0.00,0.00,0.00,0.00,2564363.00,266518224.00,208,1
20.71,100696.01,97.68,0.00,0.00,0.00,0.00,0.00,2566500.00,266731456.00,192,1
20.66,100692.11,98.00,0.00,0.00,0.00,0.00,0.00,2567214.00,266802480.00,48,1
20.63,100697.94,97.52,0.00,0.00,0.00,0.00,0.00,2569350.00,267016608.00,160,1
20.63,100691.52,98.05,0.00,0.00,0.00,0.00,0.00,2570062.00,267087232.00,128,1
20.61,100688.69,98.29,0.00,0.00,0.00,0.00,0.00,2570776.00,267158352.00,80,1
20.60,100685.64,98.55,0.00,0.00,0.00,0.00,0.00,2572912.00,267371680.00,160,1
20.56,100683.20,98.75,0.00,0.00,0.00,0.00,0.00,2575050.00,267585248.00,224,1
20.55,100685.73,98.54,0.00,0.00,0.00,0.00,0.00,2575763.00,267656768.00,64,1
20.55,100685.02,98.60,0.00,0.00,0.00,0.00,0.00,2576475.00,267727920.00,48,1
20.54,100689.44,98.23,0.00,0.00,0.00,0.00,0.00,2577187.00,267799520.00,224,1
20.53,100695.20,97.75,0.00,0.00,0.00,0.00,0.00,2577900.00,267871344.00,112,1
20.53,100692.27,97.99,0.00,0.00,0.00,0.00,0.00,2578613.00,267942368.00,224,1
20.52,100697.77,97.53,0.00,0.00,0.00,0.00,0.00,2579325.00,268014080.00,0,1
20.51,100702.56,97.13,0.00,0.00,0.00,0.00,0.00,2580036.00,268085632.00,128,1
20.51,100705.84,96.86,0.00,0.00,0.00,0.00,0.00,2580750.00,268157328.00,144,1
20.50,100702.19,97.16,0.00,0.00,0.00,0.00,0.00,2581463.00,268228272.00,176,1
20.50,100704.21,96.99,0.00,0.00,0.00,0.00,0.00,2582175.00,268299680.00,160,1
20.50,100703.27,97.07,0.00,0.00,0.00,0.00,0.00,2582888.00,268370880.00,192,1
20.50,100698.81,97.44,0.00,0.00,0.00,0.00,0.00,2583602.00,268441888.00,32,1
20.50,100698.71,97.45,0.00,0.00,0.00,0.00,0.00,2584313.00,268512960.00,192,1
20.50,100693.44,97.89,0.00,0.00,0.00,0.00,0.00,2585026.00,268583776.00,96,1
